easting,northing,name,elevation
614004.9009900991,3348459.3564356435,gauge_245,0
614004.9009900991,3348665.2772277226,gauge_246,0
614004.9009900991,3348871.198019802,gauge_247,0
614004.9009900991,3349077.118811881,gauge_248,0
614004.9009900991,3349283.0396039602,gauge_249,0
614004.9009900991,3349488.9603960398,gauge_250,0
614004.9009900991,3349694.881188119,gauge_251,0
614004.9009900991,3349900.801980198,gauge_252,0
614004.9009900991,3350106.7227722774,gauge_253,0
614004.9009900991,3350312.6435643565,gauge_254,0
614004.9009900991,3350518.5643564356,gauge_255,0
614004.9009900991,3350724.4851485146,gauge_256,0
614004.9009900991,3350930.405940594,gauge_257,0
614004.9009900991,3351136.326732673,gauge_258,0
614004.9009900991,3351342.2475247523,gauge_259,0
614004.9009900991,3351548.168316832,gauge_260,0
614004.9009900991,3351754.089108911,gauge_261,0
614004.9009900991,3351960.00990099,gauge_262,0
614004.9009900991,3352165.9306930695,gauge_263,0
614004.9009900991,3352371.8514851485,gauge_264,0
614004.9009900991,3352577.7722772276,gauge_265,0
614004.9009900991,3352783.693069307,gauge_266,0
614004.9009900991,3352989.613861386,gauge_267,0
614004.9009900991,3353195.5346534653,gauge_268,0
614004.9009900991,3353401.4554455443,gauge_269,0
614004.9009900991,3353607.376237624,gauge_270,0
614004.9009900991,3353813.297029703,gauge_271,0
614004.9009900991,3354019.217821782,gauge_272,0
614004.9009900991,3354225.1386138615,gauge_273,0
614004.9009900991,3354431.0594059406,gauge_274,0
614004.9009900991,3354636.9801980196,gauge_275,0
614004.9009900991,3354842.900990099,gauge_276,0
614004.9009900991,3355048.8217821782,gauge_277,0
614004.9009900991,3355254.7425742573,gauge_278,0
614004.9009900991,3355460.663366337,gauge_279,0
614004.9009900991,3355666.584158416,gauge_280,0
614004.9009900991,3355872.504950495,gauge_281,0
614004.9009900991,3356078.425742574,gauge_282,0
614004.9009900991,3356284.3465346536,gauge_283,0
614004.9009900991,3356490.2673267326,gauge_284,0
614004.9009900991,3356696.1881188117,gauge_285,0
614004.9009900991,3356902.108910891,gauge_286,0
614004.9009900991,3357108.0297029703,gauge_287,0
614004.9009900991,3357313.9504950494,gauge_288,0
614004.9009900991,3357519.871287129,gauge_289,0
614004.9009900991,3357725.792079208,gauge_290,0
614004.9009900991,3357931.712871287,gauge_291,0
614004.9009900991,3358137.6336633665,gauge_292,0
614004.9009900991,3358343.5544554456,gauge_293,0
614004.9009900991,3358549.4752475247,gauge_294,0
614004.9009900991,3358755.3960396037,gauge_295,0
614004.9009900991,3358961.3168316833,gauge_296,0
614004.9009900991,3359167.2376237623,gauge_297,0
614004.9009900991,3359373.1584158414,gauge_298,0
614004.9009900991,3359579.079207921,gauge_299,0
614221.5346534654,3339192.920792079,gauge_30,0
614221.5346534654,3339398.8415841586,gauge_31,0
614221.5346534654,3339604.7623762377,gauge_32,0
614221.5346534654,3339810.6831683167,gauge_33,0
614221.5346534654,3340016.6039603963,gauge_34,0
614221.5346534654,3340222.5247524753,gauge_35,0
614221.5346534654,3340428.4455445544,gauge_36,0
614221.5346534654,3340634.3663366335,gauge_37,0
614221.5346534654,3340840.287128713,gauge_38,0
614221.5346534654,3341046.207920792,gauge_39,0
614221.5346534654,3341252.128712871,gauge_310,0
614221.5346534654,3341458.0495049506,gauge_311,0
614221.5346534654,3341663.9702970297,gauge_312,0
614221.5346534654,3341869.891089109,gauge_313,0
614221.5346534654,3342075.8118811883,gauge_314,0
614221.5346534654,3342281.7326732674,gauge_315,0
614221.5346534654,3342487.6534653464,gauge_316,0
614221.5346534654,3342693.574257426,gauge_317,0
614221.5346534654,3342899.495049505,gauge_318,0
614221.5346534654,3343105.415841584,gauge_319,0
614221.5346534654,3343311.336633663,gauge_320,0
614221.5346534654,3343517.2574257427,gauge_321,0
614221.5346534654,3343723.1782178218,gauge_322,0
614221.5346534654,3343929.099009901,gauge_323,0
614221.5346534654,3344135.0198019804,gauge_324,0
614221.5346534654,3344340.9405940594,gauge_325,0
614221.5346534654,3344546.8613861385,gauge_326,0
614221.5346534654,3344752.782178218,gauge_327,0
614221.5346534654,3344958.702970297,gauge_328,0
614221.5346534654,3345164.623762376,gauge_329,0
614221.5346534654,3345370.5445544557,gauge_330,0
614221.5346534654,3345576.4653465347,gauge_331,0
614221.5346534654,3345782.386138614,gauge_332,0
614221.5346534654,3345988.306930693,gauge_333,0
614221.5346534654,3346194.2277227724,gauge_334,0
614221.5346534654,3346400.1485148515,gauge_335,0
614221.5346534654,3346606.0693069305,gauge_336,0
614221.5346534654,3346811.99009901,gauge_337,0
614221.5346534654,3347017.910891089,gauge_338,0
614221.5346534654,3347223.831683168,gauge_339,0
614221.5346534654,3347429.7524752477,gauge_340,0
614221.5346534654,3347635.673267327,gauge_341,0
614221.5346534654,3347841.594059406,gauge_342,0
614221.5346534654,3348047.5148514854,gauge_343,0
614221.5346534654,3348253.4356435644,gauge_344,0
614221.5346534654,3348459.3564356435,gauge_345,0
614221.5346534654,3348665.2772277226,gauge_346,0
614221.5346534654,3348871.198019802,gauge_347,0
614221.5346534654,3349077.118811881,gauge_348,0
614221.5346534654,3349283.0396039602,gauge_349,0
614221.5346534654,3349488.9603960398,gauge_350,0
614221.5346534654,3349694.881188119,gauge_351,0
614221.5346534654,3349900.801980198,gauge_352,0
614221.5346534654,3350106.7227722774,gauge_353,0
614221.5346534654,3350312.6435643565,gauge_354,0
614221.5346534654,3350518.5643564356,gauge_355,0
614221.5346534654,3350724.4851485146,gauge_356,0
614221.5346534654,3350930.405940594,gauge_357,0
614221.5346534654,3351136.326732673,gauge_358,0
614221.5346534654,3351342.2475247523,gauge_359,0
614221.5346534654,3351548.168316832,gauge_360,0
614221.5346534654,3351754.089108911,gauge_361,0
614221.5346534654,3351960.00990099,gauge_362,0
614221.5346534654,3352165.9306930695,gauge_363,0
614221.5346534654,3352371.8514851485,gauge_364,0
614221.5346534654,3352577.7722772276,gauge_365,0
614221.5346534654,3352783.693069307,gauge_366,0
614221.5346534654,3352989.613861386,gauge_367,0
614221.5346534654,3353195.5346534653,gauge_368,0
614221.5346534654,3353401.4554455443,gauge_369,0
614221.5346534654,3353607.376237624,gauge_370,0
614221.5346534654,3353813.297029703,gauge_371,0
614221.5346534654,3354019.217821782,gauge_372,0
614221.5346534654,3354225.1386138615,gauge_373,0
614221.5346534654,3354431.0594059406,gauge_374,0
614221.5346534654,3354636.9801980196,gauge_375,0
614221.5346534654,3354842.900990099,gauge_376,0
614221.5346534654,3355048.8217821782,gauge_377,0
614221.5346534654,3355254.7425742573,gauge_378,0
614221.5346534654,3355460.663366337,gauge_379,0
614221.5346534654,3355666.584158416,gauge_380,0
614221.5346534654,3355872.504950495,gauge_381,0
614221.5346534654,3356078.425742574,gauge_382,0
614221.5346534654,3356284.3465346536,gauge_383,0
614221.5346534654,3356490.2673267326,gauge_384,0
614221.5346534654,3356696.1881188117,gauge_385,0
614221.5346534654,3356902.108910891,gauge_386,0
614221.5346534654,3357108.0297029703,gauge_387,0
614221.5346534654,3357313.9504950494,gauge_388,0
614221.5346534654,3357519.871287129,gauge_389,0
614221.5346534654,3357725.792079208,gauge_390,0
614221.5346534654,3357931.712871287,gauge_391,0
614221.5346534654,3358137.6336633665,gauge_392,0
614221.5346534654,3358343.5544554456,gauge_393,0
614221.5346534654,3358549.4752475247,gauge_394,0
614221.5346534654,3358755.3960396037,gauge_395,0
614221.5346534654,3358961.3168316833,gauge_396,0
614221.5346534654,3359167.2376237623,gauge_397,0
614221.5346534654,3359373.1584158414,gauge_398,0
614221.5346534654,3359579.079207921,gauge_399,0
614438.1683168317,3339192.920792079,gauge_40,0
614438.1683168317,3339398.8415841586,gauge_41,0
614438.1683168317,3339604.7623762377,gauge_42,0
614438.1683168317,3339810.6831683167,gauge_43,0
614438.1683168317,3340016.6039603963,gauge_44,0
614438.1683168317,3340222.5247524753,gauge_45,0
614438.1683168317,3340428.4455445544,gauge_46,0
614438.1683168317,3340634.3663366335,gauge_47,0
614438.1683168317,3340840.287128713,gauge_48,0
614438.1683168317,3341046.207920792,gauge_49,0
614438.1683168317,3341252.128712871,gauge_410,0
614438.1683168317,3341458.0495049506,gauge_411,0
614438.1683168317,3341663.9702970297,gauge_412,0
614438.1683168317,3341869.891089109,gauge_413,0
614438.1683168317,3342075.8118811883,gauge_414,0
614438.1683168317,3342281.7326732674,gauge_415,0
614438.1683168317,3342487.6534653464,gauge_416,0
614438.1683168317,3342693.574257426,gauge_417,0
614438.1683168317,3342899.495049505,gauge_418,0
614438.1683168317,3343105.415841584,gauge_419,0
614438.1683168317,3343311.336633663,gauge_420,0
614438.1683168317,3343517.2574257427,gauge_421,0
614438.1683168317,3343723.1782178218,gauge_422,0
614438.1683168317,3343929.099009901,gauge_423,0
614438.1683168317,3344135.0198019804,gauge_424,0
614438.1683168317,3344340.9405940594,gauge_425,0
614438.1683168317,3344546.8613861385,gauge_426,0
614438.1683168317,3344752.782178218,gauge_427,0
614438.1683168317,3344958.702970297,gauge_428,0
614438.1683168317,3345164.623762376,gauge_429,0
614438.1683168317,3345370.5445544557,gauge_430,0
614438.1683168317,3345576.4653465347,gauge_431,0
614438.1683168317,3345782.386138614,gauge_432,0
614438.1683168317,3345988.306930693,gauge_433,0
614438.1683168317,3346194.2277227724,gauge_434,0
614438.1683168317,3346400.1485148515,gauge_435,0
614438.1683168317,3346606.0693069305,gauge_436,0
614438.1683168317,3346811.99009901,gauge_437,0
614438.1683168317,3347017.910891089,gauge_438,0
614438.1683168317,3347223.831683168,gauge_439,0
614438.1683168317,3347429.7524752477,gauge_440,0
614438.1683168317,3347635.673267327,gauge_441,0
614438.1683168317,3347841.594059406,gauge_442,0
614438.1683168317,3348047.5148514854,gauge_443,0
614438.1683168317,3348253.4356435644,gauge_444,0
614438.1683168317,3348459.3564356435,gauge_445,0
614438.1683168317,3348665.2772277226,gauge_446,0
614438.1683168317,3348871.198019802,gauge_447,0
614438.1683168317,3349077.118811881,gauge_448,0
614438.1683168317,3349283.0396039602,gauge_449,0
614438.1683168317,3349488.9603960398,gauge_450,0
614438.1683168317,3349694.881188119,gauge_451,0
614438.1683168317,3349900.801980198,gauge_452,0
614438.1683168317,3350106.7227722774,gauge_453,0
614438.1683168317,3350312.6435643565,gauge_454,0
614438.1683168317,3350518.5643564356,gauge_455,0
614438.1683168317,3350724.4851485146,gauge_456,0
614438.1683168317,3350930.405940594,gauge_457,0
614438.1683168317,3351136.326732673,gauge_458,0
614438.1683168317,3351342.2475247523,gauge_459,0
614438.1683168317,3351548.168316832,gauge_460,0
614438.1683168317,3351754.089108911,gauge_461,0
614438.1683168317,3351960.00990099,gauge_462,0
614438.1683168317,3352165.9306930695,gauge_463,0
614438.1683168317,3352371.8514851485,gauge_464,0
614438.1683168317,3352577.7722772276,gauge_465,0
614438.1683168317,3352783.693069307,gauge_466,0
614438.1683168317,3352989.613861386,gauge_467,0
614438.1683168317,3353195.5346534653,gauge_468,0
614438.1683168317,3353401.4554455443,gauge_469,0
614438.1683168317,3353607.376237624,gauge_470,0
614438.1683168317,3353813.297029703,gauge_471,0
614438.1683168317,3354019.217821782,gauge_472,0
614438.1683168317,3354225.1386138615,gauge_473,0
614438.1683168317,3354431.0594059406,gauge_474,0
614438.1683168317,3354636.9801980196,gauge_475,0
614438.1683168317,3354842.900990099,gauge_476,0
614438.1683168317,3355048.8217821782,gauge_477,0
614438.1683168317,3355254.7425742573,gauge_478,0
614438.1683168317,3355460.663366337,gauge_479,0
614438.1683168317,3355666.584158416,gauge_480,0
614438.1683168317,3355872.504950495,gauge_481,0
614438.1683168317,3356078.425742574,gauge_482,0
614438.1683168317,3356284.3465346536,gauge_483,0
614438.1683168317,3356490.2673267326,gauge_484,0
614438.1683168317,3356696.1881188117,gauge_485,0
614438.1683168317,3356902.108910891,gauge_486,0
614438.1683168317,3357108.0297029703,gauge_487,0
614438.1683168317,3357313.9504950494,gauge_488,0
614438.1683168317,3357519.871287129,gauge_489,0
614438.1683168317,3357725.792079208,gauge_490,0
614438.1683168317,3357931.712871287,gauge_491,0
614438.1683168317,3358137.6336633665,gauge_492,0
614438.1683168317,3358343.5544554456,gauge_493,0
614438.1683168317,3358549.4752475247,gauge_494,0
614438.1683168317,3358755.3960396037,gauge_495,0
614438.1683168317,3358961.3168316833,gauge_496,0
614438.1683168317,3359167.2376237623,gauge_497,0
614438.1683168317,3359373.1584158414,gauge_498,0
614438.1683168317,3359579.079207921,gauge_499,0
614654.801980198,3339192.920792079,gauge_50,0
614654.801980198,3339398.8415841586,gauge_51,0
614654.801980198,3339604.7623762377,gauge_52,0
614654.801980198,3339810.6831683167,gauge_53,0
614654.801980198,3340016.6039603963,gauge_54,0
614654.801980198,3340222.5247524753,gauge_55,0
614654.801980198,3340428.4455445544,gauge_56,0
614654.801980198,3340634.3663366335,gauge_57,0
614654.801980198,3340840.287128713,gauge_58,0
614654.801980198,3341046.207920792,gauge_59,0
614654.801980198,3341252.128712871,gauge_510,0
614654.801980198,3341458.0495049506,gauge_511,0
614654.801980198,3341663.9702970297,gauge_512,0
614654.801980198,3341869.891089109,gauge_513,0
614654.801980198,3342075.8118811883,gauge_514,0
614654.801980198,3342281.7326732674,gauge_515,0
614654.801980198,3342487.6534653464,gauge_516,0
614654.801980198,3342693.574257426,gauge_517,0
614654.801980198,3342899.495049505,gauge_518,0
614654.801980198,3343105.415841584,gauge_519,0
614654.801980198,3343311.336633663,gauge_520,0
614654.801980198,3343517.2574257427,gauge_521,0
614654.801980198,3343723.1782178218,gauge_522,0
614654.801980198,3343929.099009901,gauge_523,0
614654.801980198,3344135.0198019804,gauge_524,0
614654.801980198,3344340.9405940594,gauge_525,0
614654.801980198,3344546.8613861385,gauge_526,0
614654.801980198,3344752.782178218,gauge_527,0
614654.801980198,3344958.702970297,gauge_528,0
614654.801980198,3345164.623762376,gauge_529,0
614654.801980198,3345370.5445544557,gauge_530,0
614654.801980198,3345576.4653465347,gauge_531,0
614654.801980198,3345782.386138614,gauge_532,0
614654.801980198,3345988.306930693,gauge_533,0
614654.801980198,3346194.2277227724,gauge_534,0
614654.801980198,3346400.1485148515,gauge_535,0
614654.801980198,3346606.0693069305,gauge_536,0
614654.801980198,3346811.99009901,gauge_537,0
614654.801980198,3347017.910891089,gauge_538,0
614654.801980198,3347223.831683168,gauge_539,0
614654.801980198,3347429.7524752477,gauge_540,0
614654.801980198,3347635.673267327,gauge_541,0
614654.801980198,3347841.594059406,gauge_542,0
614654.801980198,3348047.5148514854,gauge_543,0
614654.801980198,3348253.4356435644,gauge_544,0
614654.801980198,3348459.3564356435,gauge_545,0
614654.801980198,3348665.2772277226,gauge_546,0
614654.801980198,3348871.198019802,gauge_547,0
614654.801980198,3349077.118811881,gauge_548,0
614654.801980198,3349283.0396039602,gauge_549,0
614654.801980198,3349488.9603960398,gauge_550,0
614654.801980198,3349694.881188119,gauge_551,0
614654.801980198,3349900.801980198,gauge_552,0
614654.801980198,3350106.7227722774,gauge_553,0
614654.801980198,3350312.6435643565,gauge_554,0
614654.801980198,3350518.5643564356,gauge_555,0
614654.801980198,3350724.4851485146,gauge_556,0
614654.801980198,3350930.405940594,gauge_557,0
614654.801980198,3351136.326732673,gauge_558,0
614654.801980198,3351342.2475247523,gauge_559,0
614654.801980198,3351548.168316832,gauge_560,0
614654.801980198,3351754.089108911,gauge_561,0
614654.801980198,3351960.00990099,gauge_562,0
614654.801980198,3352165.9306930695,gauge_563,0
614654.801980198,3352371.8514851485,gauge_564,0
614654.801980198,3352577.7722772276,gauge_565,0
614654.801980198,3352783.693069307,gauge_566,0
614654.801980198,3352989.613861386,gauge_567,0
614654.801980198,3353195.5346534653,gauge_568,0
614654.801980198,3353401.4554455443,gauge_569,0
614654.801980198,3353607.376237624,gauge_570,0
